Team,Giocatore,Ruolo,Squadra,Tier,Weight,ScoreAuto,PrezzoAttuale,ForzaGiocatore,Source
kalashnikov,Meister,A,Pisa,low,0.405,0.405,8.0,40.50,tier
kalashnikov,Messias,C,Genoa,low,0.385,0.385,2.0,38.50,tier
kalashnikov,Solomon,A,Fiorentina,low,0.331,0.331,7.0,33.10,tier
kalashnikov,Adzic,C,Juventus,low,0.307,0.307,3.0,30.70,tier
kalashnikov,Juan Jesus,D,Napoli,low,0.306,0.306,4.0,30.60,tier
kalashnikov,Akpa Akpro,C,Verona,low,0.207,0.207,2.0,20.70,tier
kalashnikov,Zarraga,C,Udinese,low,0.169,0.169,2.0,16.90,tier
kalashnikov,Romagna,D,Sassuolo,low,0.153,0.153,1.0,15.30,tier
kalashnikov,Pessina Mas.,P,Bologna,low,0.129,0.129,1.0,12.90,tier
i bro,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
i bro,Thuram,A,Inter,top,0.889,0.889,29.0,88.90,tier
i bro,Douvikas,A,Como,top,0.830,0.830,21.0,83.00,tier
i bro,Hojlund,A,Napoli,top,0.940,0.788,25.0,82.60,tier
i bro,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
i bro,Svilar,P,Roma,top,0.930,0.655,19.0,72.38,tier
i bro,Esposito Se.,A,Cagliari,starter,0.659,0.659,16.0,65.90,tier
i bro,McKennie,C,Juventus,starter,0.657,0.657,14.0,65.70,tier
i bro,Bernasconi,D,Atalanta,scommessa,0.522,0.522,7.0,52.20,tier
i bro,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
i bro,Mina,D,Cagliari,scommessa,0.516,0.516,8.0,51.60,tier
i bro,Miretti,C,Juventus,scommessa,0.502,0.502,9.0,50.20,tier
i bro,Mkhitaryan,C,Inter,scommessa,0.494,0.494,7.0,49.40,tier
i bro,Dodò,D,Fiorentina,scommessa,0.468,0.468,6.0,46.80,tier
i bro,Lazaro,D,Torino,low,0.441,0.441,7.0,44.10,tier
i bro,Folorunsho,C,Cagliari,low,0.437,0.437,8.0,43.70,tier
i bro,Zerbin,C,Cremonese,low,0.394,0.394,6.0,39.40,tier
i bro,Sarr A.,A,Verona,low,0.324,0.324,5.0,32.40,tier
i bro,Zemura,D,Udinese,low,0.279,0.279,2.0,27.90,tier
i bro,Joao Mario,D,Juventus,low,0.211,0.211,2.0,21.10,tier
i bro,Akpa Akpro,C,Verona,low,0.207,0.207,2.0,20.70,tier
i bro,Gollini,P,Roma,low,0.125,0.125,1.0,12.50,tier
i bro,Vasquez D.,P,Roma,low,0.125,0.125,1.0,12.50,tier
LosPollosHermanos,Dimarco,D,Inter,top,0.980,0.914,29.0,93.05,tier
LosPollosHermanos,Orsolini,C,Bologna,top,0.950,0.820,24.0,85.25,tier
LosPollosHermanos,Zielinski,C,Inter,top,0.838,0.838,19.0,83.80,tier
LosPollosHermanos,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
LosPollosHermanos,Atta,C,Udinese,semitop,0.747,0.747,16.0,74.70,tier
LosPollosHermanos,Maignan,P,Milan,top,0.950,0.670,20.0,74.00,tier
LosPollosHermanos,McKennie,C,Juventus,starter,0.657,0.657,14.0,65.70,tier
LosPollosHermanos,Ekkelenkamp,C,Udinese,starter,0.588,0.588,12.0,58.80,tier
LosPollosHermanos,Raspadori,A,Atalanta,semitop,0.860,0.480,15.0,57.50,tier
LosPollosHermanos,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
LosPollosHermanos,Dumfries,D,Inter,scommessa,0.552,0.552,10.0,55.20,tier
LosPollosHermanos,Pinamonti,A,Sassuolo,scommessa,0.548,0.548,14.0,54.80,tier
LosPollosHermanos,Delprato,D,Parma,scommessa,0.528,0.528,9.0,52.80,tier
LosPollosHermanos,Bellanova,D,Atalanta,low,0.441,0.441,6.0,44.10,tier
LosPollosHermanos,Lazaro,D,Torino,low,0.441,0.441,7.0,44.10,tier
LosPollosHermanos,El Shaarawy,C,Roma,low,0.408,0.408,8.0,40.80,tier
LosPollosHermanos,Meister,A,Pisa,low,0.405,0.405,8.0,40.50,tier
LosPollosHermanos,Bernardeschi,C,Bologna,low,0.352,0.352,5.0,35.20,tier
LosPollosHermanos,Smolcic I.,D,Como,low,0.347,0.347,3.0,34.70,tier
LosPollosHermanos,Joao Mario,D,Juventus,low,0.211,0.211,2.0,21.10,tier
LosPollosHermanos,Terracciano,P,Milan,low,0.143,0.143,1.0,14.30,tier
LosPollosHermanos,Torriani,P,Milan,low,0.125,0.125,1.0,12.50,tier
LosPollosHermanos,Boga,A,Juv,low,0.000,0.000,6.0,9.00,fallback_price
puerto rosso blu,Thuram,A,Inter,top,0.889,0.889,29.0,88.90,tier
puerto rosso blu,Scamacca,A,Atalanta,semitop,0.840,0.847,22.0,84.52,tier
puerto rosso blu,Douvikas,A,Como,top,0.830,0.830,21.0,83.00,tier
puerto rosso blu,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
puerto rosso blu,Palestra,D,Cagliari,semitop,0.736,0.736,15.0,73.60,tier
puerto rosso blu,Saelemaekers,C,Milan,semitop,0.840,0.699,19.0,73.42,tier
puerto rosso blu,Gudmundsson A.,C,Fiorentina,starter,0.714,0.714,17.0,71.40,tier
puerto rosso blu,Malinovskyi,C,Genoa,starter,0.680,0.680,12.0,68.00,tier
puerto rosso blu,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
puerto rosso blu,Esposito Se.,A,Cagliari,starter,0.659,0.659,16.0,65.90,tier
puerto rosso blu,Vojvoda,D,Como,starter,0.611,0.611,12.0,61.10,tier
puerto rosso blu,Ravaglia F.,P,Bologna,scommessa,0.509,0.509,12.0,50.90,tier
puerto rosso blu,Skorupski,P,Bologna,scommessa,0.476,0.476,10.0,47.60,tier
puerto rosso blu,Folorunsho,C,Cagliari,low,0.437,0.437,8.0,43.70,tier
puerto rosso blu,Walukiewicz,D,Sassuolo,low,0.433,0.433,6.0,43.30,tier
puerto rosso blu,Vergara,C,Napoli,low,0.320,0.320,2.0,32.00,tier
puerto rosso blu,Gutierrez,D,Napoli,low,0.314,0.314,3.0,31.40,tier
puerto rosso blu,Zemura,D,Udinese,low,0.279,0.279,2.0,27.90,tier
puerto rosso blu,Nicolussi Caviglia,C,Fiorentina,low,0.249,0.249,3.0,24.90,tier
puerto rosso blu,Troilo,D,Parma,low,0.228,0.228,2.0,22.80,tier
puerto rosso blu,Gueye,A,Udinese,low,0.179,0.179,2.0,17.90,tier
puerto rosso blu,Hojholt,C,Pisa,low,0.152,0.152,2.0,15.20,tier
puerto rosso blu,Pessina Mas.,P,Bologna,low,0.129,0.129,1.0,12.90,tier
Non troppo cattivi,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
Non troppo cattivi,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
Non troppo cattivi,Dimarco,D,Inter,top,0.980,0.914,29.0,93.05,tier
Non troppo cattivi,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Non troppo cattivi,Orsolini,C,Bologna,top,0.950,0.820,24.0,85.25,tier
Non troppo cattivi,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
Non troppo cattivi,Svilar,P,Roma,top,0.930,0.655,19.0,72.38,tier
Non troppo cattivi,Martin,D,Genoa,starter,0.651,0.651,14.0,65.10,tier
Non troppo cattivi,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
Non troppo cattivi,Norton-Cuffy,D,Genoa,scommessa,0.511,0.511,7.0,51.10,tier
Non troppo cattivi,Muharemovic,D,Sassuolo,scommessa,0.509,0.509,7.0,50.90,tier
Non troppo cattivi,Bianchetti,D,Cremonese,low,0.437,0.437,6.0,43.70,tier
Non troppo cattivi,Ndour,C,Fiorentina,low,0.400,0.400,6.0,40.00,tier
Non troppo cattivi,Prati,C,Cagliari,low,0.388,0.388,6.0,38.80,tier
Non troppo cattivi,Niasse,C,Verona,low,0.353,0.353,4.0,35.30,tier
Non troppo cattivi,Sarr A.,A,Verona,low,0.324,0.324,5.0,32.40,tier
Non troppo cattivi,Valentini N.,D,Verona,low,0.304,0.304,3.0,30.40,tier
Non troppo cattivi,Perin,P,Juventus,low,0.283,0.283,3.0,28.30,tier
Non troppo cattivi,Zemura,D,Udinese,low,0.279,0.279,2.0,27.90,tier
Non troppo cattivi,Morata,A,Como,low,0.269,0.269,4.0,26.90,tier
Non troppo cattivi,Moro L.,A,Sassuolo,low,0.179,0.179,1.0,17.90,tier
Non troppo cattivi,Diouf,C,Inter,low,0.167,0.167,2.0,16.70,tier
Non troppo cattivi,Vasquez D.,P,Roma,low,0.125,0.125,1.0,12.50,tier
Giubbentus,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
Giubbentus,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
Giubbentus,Scamacca,A,Atalanta,semitop,0.840,0.847,22.0,84.52,tier
Giubbentus,Zaniolo,C,Udinese,semitop,0.780,0.780,20.0,78.00,tier
Giubbentus,Maignan,P,Milan,top,0.950,0.670,20.0,74.00,tier
Giubbentus,McKennie,C,Juventus,starter,0.657,0.657,14.0,65.70,tier
Giubbentus,Milinkovic-Savic V.,P,Napoli,starter,0.653,0.653,19.0,65.30,tier
Giubbentus,Vlahovic,A,Juventus,starter,0.608,0.608,15.0,60.80,tier
Giubbentus,Zaccagni,C,Lazio,starter,0.588,0.588,14.0,58.80,tier
Giubbentus,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
Giubbentus,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
Giubbentus,Norton-Cuffy,D,Genoa,scommessa,0.511,0.511,7.0,51.10,tier
Giubbentus,Folorunsho,C,Cagliari,low,0.437,0.437,8.0,43.70,tier
Giubbentus,Prati,C,Cagliari,low,0.388,0.388,6.0,38.80,tier
Giubbentus,Canestrelli,D,Pisa,low,0.385,0.385,5.0,38.50,tier
Giubbentus,Obert,D,Cagliari,low,0.383,0.383,5.0,38.30,tier
Giubbentus,Veiga D.,D,Lecce,low,0.377,0.377,5.0,37.70,tier
Giubbentus,Stulic,A,Lecce,low,0.376,0.376,8.0,37.60,tier
Giubbentus,Aebischer,C,Pisa,low,0.354,0.354,5.0,35.40,tier
Giubbentus,Smolcic I.,D,Como,low,0.347,0.347,3.0,34.70,tier
Giubbentus,Akpa Akpro,C,Verona,low,0.207,0.207,2.0,20.70,tier
Giubbentus,Terracciano,P,Milan,low,0.143,0.143,1.0,14.30,tier
Giubbentus,Bozhinov,D,Pisa,low,0.077,0.077,2.0,7.70,tier
Hellas merdona,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
Hellas merdona,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
Hellas merdona,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Hellas merdona,Leao,A,Milan,top,0.892,0.892,30.0,89.20,tier
Hellas merdona,Kilicsoy,A,Cagliari,starter,0.704,0.704,12.0,70.40,tier
Hellas merdona,Malinovskyi,C,Genoa,starter,0.680,0.680,12.0,68.00,tier
Hellas merdona,Terracciano F.,D,Cremonese,scommessa,0.580,0.580,11.0,58.00,tier
Hellas merdona,Mancini,D,Roma,scommessa,0.573,0.573,10.0,57.30,tier
Hellas merdona,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
Hellas merdona,Dumfries,D,Inter,scommessa,0.552,0.552,10.0,55.20,tier
Hellas merdona,De Gea,P,Fiorentina,scommessa,0.534,0.534,11.0,53.40,tier
Hellas merdona,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
Hellas merdona,Norton-Cuffy,D,Genoa,scommessa,0.511,0.511,7.0,51.10,tier
Hellas merdona,Marusic,D,Lazio,scommessa,0.464,0.464,7.0,46.40,tier
Hellas merdona,Lazaro,D,Torino,low,0.441,0.441,7.0,44.10,tier
Hellas merdona,Adopo,C,Cagliari,low,0.414,0.414,6.0,41.40,tier
Hellas merdona,Bondo,C,Cremonese,low,0.398,0.398,7.0,39.80,tier
Hellas merdona,Elmas,C,Napoli,low,0.352,0.352,6.0,35.20,tier
Hellas merdona,Akpa Akpro,C,Verona,low,0.207,0.207,2.0,20.70,tier
Hellas merdona,Ilkhan,C,Torino,low,0.200,0.200,2.0,20.00,tier
Hellas merdona,Gueye,A,Udinese,low,0.179,0.179,2.0,17.90,tier
Hellas merdona,Christensen O.,P,Fiorentina,low,0.125,0.125,1.0,12.50,tier
Hellas merdona,Lezzerini,P,Fiorentina,low,0.125,0.125,1.0,12.50,tier
BARAKALLAHOUFIK,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
BARAKALLAHOUFIK,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
BARAKALLAHOUFIK,Orsolini,C,Bologna,top,0.950,0.820,24.0,85.25,tier
BARAKALLAHOUFIK,Scamacca,A,Atalanta,semitop,0.840,0.847,22.0,84.52,tier
BARAKALLAHOUFIK,Douvikas,A,Como,top,0.830,0.830,21.0,83.00,tier
BARAKALLAHOUFIK,Palestra,D,Cagliari,semitop,0.736,0.736,15.0,73.60,tier
BARAKALLAHOUFIK,Milinkovic-Savic V.,P,Napoli,starter,0.653,0.653,19.0,65.30,tier
BARAKALLAHOUFIK,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
BARAKALLAHOUFIK,Provedel,P,Lazio,starter,0.632,0.632,17.0,63.20,tier
BARAKALLAHOUFIK,Gosens,D,Fiorentina,starter,0.583,0.583,10.0,58.30,tier
BARAKALLAHOUFIK,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
BARAKALLAHOUFIK,Cambiaso,D,Juventus,scommessa,0.557,0.557,10.0,55.70,tier
BARAKALLAHOUFIK,Norton-Cuffy,D,Genoa,scommessa,0.511,0.511,7.0,51.10,tier
BARAKALLAHOUFIK,Bellanova,D,Atalanta,low,0.441,0.441,6.0,44.10,tier
BARAKALLAHOUFIK,Rowe,C,Bologna,low,0.436,0.436,7.0,43.60,tier
BARAKALLAHOUFIK,Doig,D,Sassuolo,low,0.429,0.429,6.0,42.90,tier
BARAKALLAHOUFIK,Nicolussi Caviglia,C,Fiorentina,low,0.249,0.249,3.0,24.90,tier
BARAKALLAHOUFIK,Lykogiannis,D,Bologna,low,0.231,0.231,2.0,23.10,tier
BARAKALLAHOUFIK,Diao,A,Como,low,0.224,0.224,4.0,22.40,tier
BARAKALLAHOUFIK,Ilkhan,C,Torino,low,0.200,0.200,2.0,20.00,tier
BARAKALLAHOUFIK,Strefezza,C,Par,low,0.000,0.000,10.0,15.00,fallback_price
BARAKALLAHOUFIK,Motta,P,Laz,low,0.125,0.125,1.0,12.50,tier
BARAKALLAHOUFIK,Cremaschi,C,Parma,low,0.061,0.061,1.0,6.10,tier
Piovra73,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
Piovra73,Berardi,A,Sassuolo,top,0.903,0.903,21.0,90.30,tier
Piovra73,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Piovra73,Orsolini,C,Bologna,top,0.950,0.820,24.0,85.25,tier
Piovra73,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
Piovra73,Maignan,P,Milan,top,0.950,0.670,20.0,74.00,tier
Piovra73,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
Piovra73,Giovane,A,Napoli,starter,0.608,0.608,17.0,60.80,tier
Piovra73,Mazzitelli,C,Cagliari,starter,0.599,0.599,10.0,59.90,tier
Piovra73,Terracciano F.,D,Cremonese,scommessa,0.580,0.580,11.0,58.00,tier
Piovra73,Cambiaso,D,Juventus,scommessa,0.557,0.557,10.0,55.70,tier
Piovra73,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
Piovra73,Marcandalli,D,Genoa,scommessa,0.463,0.463,6.0,46.30,tier
Piovra73,Sorensen O.,C,Parma,low,0.395,0.395,7.0,39.50,tier
Piovra73,Canestrelli,D,Pisa,low,0.385,0.385,5.0,38.50,tier
Piovra73,Tavares N.,D,Lazio,low,0.384,0.384,6.0,38.40,tier
Piovra73,Veiga D.,D,Lecce,low,0.377,0.377,5.0,37.70,tier
Piovra73,Vergara,C,Napoli,low,0.320,0.320,2.0,32.00,tier
Piovra73,Morata,A,Como,low,0.269,0.269,4.0,26.90,tier
Piovra73,Diouf,C,Inter,low,0.167,0.167,2.0,16.70,tier
Piovra73,Terracciano,P,Milan,low,0.143,0.143,1.0,14.30,tier
Piovra73,Sportiello,P,Atalanta,low,0.125,0.125,1.0,12.50,tier
Piovra73,Liteta,C,Cagliari,low,0.065,0.065,1.0,6.50,tier
Imperatori del culo,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
Imperatori del culo,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
Imperatori del culo,Orsolini,C,Bologna,top,0.950,0.820,24.0,85.25,tier
Imperatori del culo,Maignan,P,Milan,top,0.950,0.670,20.0,74.00,tier
Imperatori del culo,Gudmundsson A.,C,Fiorentina,starter,0.714,0.714,17.0,71.40,tier
Imperatori del culo,Ostigard,D,Genoa,starter,0.704,0.704,15.0,70.40,tier
Imperatori del culo,Bastoni,D,Inter,starter,0.703,0.703,17.0,70.30,tier
Imperatori del culo,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
Imperatori del culo,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
Imperatori del culo,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
Imperatori del culo,Cambiaso,D,Juventus,scommessa,0.557,0.557,10.0,55.70,tier
Imperatori del culo,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
Imperatori del culo,Tramoni M.,C,Pisa,scommessa,0.511,0.511,9.0,51.10,tier
Imperatori del culo,Ravaglia F.,P,Bologna,scommessa,0.509,0.509,12.0,50.90,tier
Imperatori del culo,Bellanova,D,Atalanta,low,0.441,0.441,6.0,44.10,tier
Imperatori del culo,Adopo,C,Cagliari,low,0.414,0.414,6.0,41.40,tier
Imperatori del culo,Vitik,D,Bologna,low,0.335,0.335,4.0,33.50,tier
Imperatori del culo,Vergara,C,Napoli,low,0.320,0.320,2.0,32.00,tier
Imperatori del culo,Morata,A,Como,low,0.269,0.269,4.0,26.90,tier
Imperatori del culo,Akpa Akpro,C,Verona,low,0.207,0.207,2.0,20.70,tier
Imperatori del culo,Terracciano,P,Milan,low,0.143,0.143,1.0,14.30,tier
Imperatori del culo,Dossena,D,Cagliari,low,0.070,0.070,1.0,7.00,tier
Imperatori del culo,Marchwinski,C,Lecce,low,0.061,0.061,1.0,6.10,tier
BANDITI,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
BANDITI,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
BANDITI,Calhanoglu,C,Inter,top,0.960,0.939,28.0,94.42,tier
BANDITI,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
BANDITI,Rabiot,C,Milan,semitop,0.850,0.830,23.0,83.50,tier
BANDITI,Douvikas,A,Como,top,0.830,0.830,21.0,83.00,tier
BANDITI,Soulè,A,Roma,semitop,0.808,0.808,26.0,80.80,tier
BANDITI,Martin,D,Genoa,starter,0.651,0.651,14.0,65.10,tier
BANDITI,Valeri,D,Parma,scommessa,0.550,0.550,10.0,55.00,tier
BANDITI,De Gea,P,Fiorentina,scommessa,0.534,0.534,11.0,53.40,tier
BANDITI,Norton-Cuffy,D,Genoa,scommessa,0.511,0.511,7.0,51.10,tier
BANDITI,Muharemovic,D,Sassuolo,scommessa,0.509,0.509,7.0,50.90,tier
BANDITI,Frese,D,Verona,low,0.430,0.430,6.0,43.00,tier
BANDITI,Bondo,C,Cremonese,low,0.398,0.398,7.0,39.80,tier
BANDITI,Prati,C,Cagliari,low,0.388,0.388,6.0,38.80,tier
BANDITI,Canestrelli,D,Pisa,low,0.385,0.385,5.0,38.50,tier
BANDITI,Aebischer,C,Pisa,low,0.354,0.354,5.0,35.40,tier
BANDITI,Joao Mario,D,Juventus,low,0.211,0.211,2.0,21.10,tier
BANDITI,Hojholt,C,Pisa,low,0.152,0.152,2.0,15.20,tier
BANDITI,Pavoletti,A,Cagliari,low,0.137,0.137,1.0,13.70,tier
BANDITI,Christensen O.,P,Fiorentina,low,0.125,0.125,1.0,12.50,tier
BANDITI,Lezzerini,P,Fiorentina,low,0.125,0.125,1.0,12.50,tier
BANDITI,Balentien,A,Milan,low,0.067,0.067,1.0,6.70,tier
Lunarossa,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
Lunarossa,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
Lunarossa,Yildiz,A,Juventus,top,0.919,0.919,30.0,91.90,tier
Lunarossa,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Lunarossa,Baturina,C,Como,top,0.950,0.847,14.0,87.27,tier
Lunarossa,Hojlund,A,Napoli,top,0.940,0.788,25.0,82.60,tier
Lunarossa,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
Lunarossa,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
Lunarossa,Bartesaghi,D,Milan,starter,0.651,0.651,13.0,65.10,tier
Lunarossa,Sommer,P,Inter,scommessa,0.572,0.572,14.0,57.20,tier
Lunarossa,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
Lunarossa,Mina,D,Cagliari,scommessa,0.516,0.516,8.0,51.60,tier
Lunarossa,Lazaro,D,Torino,low,0.441,0.441,7.0,44.10,tier
Lunarossa,Zerbin,C,Cremonese,low,0.394,0.394,6.0,39.40,tier
Lunarossa,Tavares N.,D,Lazio,low,0.384,0.384,6.0,38.40,tier
Lunarossa,Elmas,C,Napoli,low,0.352,0.352,6.0,35.20,tier
Lunarossa,Aboukhlal,A,Torino,low,0.229,0.229,3.0,22.90,tier
Lunarossa,Ilkhan,C,Torino,low,0.200,0.200,2.0,20.00,tier
Lunarossa,Strefezza,C,Par,low,0.000,0.000,10.0,15.00,fallback_price
Lunarossa,Martinez Jo.,P,Inter,low,0.145,0.145,1.0,14.50,tier
Lunarossa,Sportiello,P,Atalanta,low,0.125,0.125,1.0,12.50,tier
Lunarossa,Dossena,D,Cagliari,low,0.070,0.070,1.0,7.00,tier
Lunarossa,Milik,A,Juventus,low,0.067,0.067,1.0,6.70,tier
CLAN,Thuram,A,Inter,top,0.889,0.889,29.0,88.90,tier
CLAN,Baturina,C,Como,top,0.950,0.847,14.0,87.27,tier
CLAN,Hojlund,A,Napoli,top,0.940,0.788,25.0,82.60,tier
CLAN,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
CLAN,Modric,C,Milan,semitop,0.723,0.723,19.0,72.30,tier
CLAN,Malinovskyi,C,Genoa,starter,0.680,0.680,12.0,68.00,tier
CLAN,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
CLAN,Zalewski,C,Atalanta,starter,0.648,0.648,15.0,64.80,tier
CLAN,Di Gregorio,P,Juventus,starter,0.605,0.605,16.0,60.50,tier
CLAN,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
CLAN,Comuzzo,D,Fiorentina,scommessa,0.479,0.479,7.0,47.90,tier
CLAN,Lazaro,D,Torino,low,0.441,0.441,7.0,44.10,tier
CLAN,Canestrelli,D,Pisa,low,0.385,0.385,5.0,38.50,tier
CLAN,Tavares N.,D,Lazio,low,0.384,0.384,6.0,38.40,tier
CLAN,Baldanzi,C,Genoa,low,0.362,0.362,6.0,36.20,tier
CLAN,Bernardeschi,C,Bologna,low,0.352,0.352,5.0,35.20,tier
CLAN,Zapata D.,A,Torino,low,0.348,0.348,7.0,34.80,tier
CLAN,Solomon,A,Fiorentina,low,0.331,0.331,7.0,33.10,tier
CLAN,Gutierrez,D,Napoli,low,0.314,0.314,3.0,31.40,tier
CLAN,Perin,P,Juventus,low,0.283,0.283,3.0,28.30,tier
CLAN,Silvestri,P,Cremonese,low,0.283,0.283,1.0,28.30,tier
CLAN,Nicolussi Caviglia,C,Fiorentina,low,0.249,0.249,3.0,24.90,tier
CLAN,Rugani,D,Juventus,low,0.203,0.203,2.0,20.30,tier
FC Plasmon,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
FC Plasmon,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
FC Plasmon,Dimarco,D,Inter,top,0.980,0.914,29.0,93.05,tier
FC Plasmon,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
FC Plasmon,Malinovskyi,C,Genoa,starter,0.680,0.680,12.0,68.00,tier
FC Plasmon,Martin,D,Genoa,starter,0.651,0.651,14.0,65.10,tier
FC Plasmon,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
FC Plasmon,Provedel,P,Lazio,starter,0.632,0.632,17.0,63.20,tier
FC Plasmon,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
FC Plasmon,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
FC Plasmon,Cambiaso,D,Juventus,scommessa,0.557,0.557,10.0,55.70,tier
FC Plasmon,Miranda J.,D,Bologna,scommessa,0.557,0.557,11.0,55.70,tier
FC Plasmon,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
FC Plasmon,Dodò,D,Fiorentina,scommessa,0.468,0.468,6.0,46.80,tier
FC Plasmon,Ndour,C,Fiorentina,low,0.400,0.400,6.0,40.00,tier
FC Plasmon,Zerbin,C,Cremonese,low,0.394,0.394,6.0,39.40,tier
FC Plasmon,Angelino,D,Roma,low,0.337,0.337,7.0,33.70,tier
FC Plasmon,Perin,P,Juventus,low,0.283,0.283,3.0,28.30,tier
FC Plasmon,Maldini,C,Atalanta,low,0.231,0.231,3.0,23.10,tier
FC Plasmon,Akpa Akpro,C,Verona,low,0.207,0.207,2.0,20.70,tier
FC Plasmon,Motta,P,Laz,low,0.125,0.125,1.0,12.50,tier
FC Plasmon,Albarracin,A,Cag,low,0.067,0.067,1.0,6.70,tier
FC Plasmon,Venturino,C,Roma,low,0.065,0.065,1.0,6.50,tier
Due Amici al Var,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
Due Amici al Var,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Due Amici al Var,Orsolini,C,Bologna,top,0.950,0.820,24.0,85.25,tier
Due Amici al Var,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
Due Amici al Var,Zaniolo,C,Udinese,semitop,0.780,0.780,20.0,78.00,tier
Due Amici al Var,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
Due Amici al Var,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
Due Amici al Var,Di Gregorio,P,Juventus,starter,0.605,0.605,16.0,60.50,tier
Due Amici al Var,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
Due Amici al Var,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
Due Amici al Var,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
Due Amici al Var,Tomori,D,Milan,scommessa,0.500,0.500,7.0,50.00,tier
Due Amici al Var,Dodò,D,Fiorentina,scommessa,0.468,0.468,6.0,46.80,tier
Due Amici al Var,Lazaro,D,Torino,low,0.441,0.441,7.0,44.10,tier
Due Amici al Var,Prati,C,Cagliari,low,0.388,0.388,6.0,38.80,tier
Due Amici al Var,Lazzari,D,Lazio,low,0.361,0.361,4.0,36.10,tier
Due Amici al Var,Gineitis,C,Torino,low,0.311,0.311,4.0,31.10,tier
